,true_label,graph_id,method,binary_prediction,fold,probability_prediction_0,probability_prediction_1,probability_prediction_2
14142,0,367,current_flow_closeness_centrality_w_mean_0.75,2,7,0.3908,0.0416,0.5676
14143,1,368,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0219,0.9595,0.0186
14144,1,369,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0629,0.8756,0.0614
14145,0,370,current_flow_closeness_centrality_w_mean_0.75,2,7,0.4104,0.0496,0.54
14146,1,371,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0352,0.9252,0.0397
14147,1,372,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0704,0.8758,0.0538
14148,1,373,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0351,0.9336,0.0313
14149,2,374,current_flow_closeness_centrality_w_mean_0.75,2,7,0.2327,0.0112,0.7561
14150,1,375,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0257,0.93,0.0443
14151,2,376,current_flow_closeness_centrality_w_mean_0.75,2,7,0.2067,0.0113,0.782
14152,2,377,current_flow_closeness_centrality_w_mean_0.75,2,7,0.2709,0.0073,0.7218
14153,1,378,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0201,0.961,0.0189
14154,2,379,current_flow_closeness_centrality_w_mean_0.75,2,7,0.2288,0.0053,0.7659
14155,2,380,current_flow_closeness_centrality_w_mean_0.75,2,7,0.2413,0.011,0.7477
14156,1,381,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0346,0.9359,0.0295
14157,1,382,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0378,0.9124,0.0498
14158,2,383,current_flow_closeness_centrality_w_mean_0.75,2,7,0.2798,0.0077,0.7124
14159,0,384,current_flow_closeness_centrality_w_mean_0.75,2,7,0.4059,0.0433,0.5508
14160,0,385,current_flow_closeness_centrality_w_mean_0.75,2,7,0.4385,0.0548,0.5066
14161,2,386,current_flow_closeness_centrality_w_mean_0.75,2,7,0.259,0.0138,0.7271
14162,2,387,current_flow_closeness_centrality_w_mean_0.75,2,7,0.2453,0.0133,0.7414
14163,2,388,current_flow_closeness_centrality_w_mean_0.75,2,8,0.3124,0.0124,0.6752
14164,0,389,current_flow_closeness_centrality_w_mean_0.75,2,7,0.4236,0.0418,0.5346
14165,1,390,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0334,0.9372,0.0294
14166,2,391,current_flow_closeness_centrality_w_mean_0.75,2,8,0.3157,0.0246,0.6597
14167,1,392,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0266,0.9495,0.0239
14168,1,393,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0547,0.9059,0.0394
14169,1,394,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0176,0.9625,0.02
14170,0,395,current_flow_closeness_centrality_w_mean_0.75,2,7,0.4342,0.0585,0.5073
14171,0,396,current_flow_closeness_centrality_w_mean_0.75,2,7,0.4227,0.0572,0.5201
14172,2,397,current_flow_closeness_centrality_w_mean_0.75,2,8,0.2866,0.0301,0.6834
14173,0,398,current_flow_closeness_centrality_w_mean_0.75,2,8,0.4485,0.036,0.5155
14174,2,399,current_flow_closeness_centrality_w_mean_0.75,2,8,0.3119,0.0319,0.6561
14175,1,400,current_flow_closeness_centrality_w_mean_0.75,1,8,0.059,0.8889,0.0521
14176,1,401,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0235,0.9487,0.0278
14177,2,402,current_flow_closeness_centrality_w_mean_0.75,2,8,0.3224,0.0239,0.6537
14178,1,403,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0527,0.9126,0.0347
14179,1,404,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0509,0.8946,0.0545
14180,2,405,current_flow_closeness_centrality_w_mean_0.75,2,8,0.2933,0.0264,0.6803
14181,1,406,current_flow_closeness_centrality_w_mean_0.75,1,8,0.0587,0.873,0.0683
14182,0,407,current_flow_closeness_centrality_w_mean_0.75,2,8,0.4266,0.0407,0.5327
14183,1,408,current_flow_closeness_centrality_w_mean_0.75,1,8,0.056,0.8987,0.0453
14184,0,409,current_flow_closeness_centrality_w_mean_0.75,2,8,0.4519,0.0283,0.5198
14185,2,410,current_flow_closeness_centrality_w_mean_0.75,2,8,0.295,0.0192,0.6857
14186,1,411,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0344,0.5348,0.4307
14187,2,412,current_flow_closeness_centrality_w_mean_0.75,2,8,0.2898,0.0265,0.6837
14188,0,413,current_flow_closeness_centrality_w_mean_0.75,2,8,0.4417,0.0564,0.5018
14189,2,414,current_flow_closeness_centrality_w_mean_0.75,2,8,0.3018,0.0206,0.6776
14190,1,415,current_flow_closeness_centrality_w_mean_0.75,1,9,0.035,0.6084,0.3567
14191,0,416,current_flow_closeness_centrality_w_mean_0.75,2,8,0.4517,0.0378,0.5105
14192,2,417,current_flow_closeness_centrality_w_mean_0.75,2,8,0.2853,0.0329,0.6818
14193,2,418,current_flow_closeness_centrality_w_mean_0.75,2,8,0.2582,0.0315,0.7103
14194,1,419,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0491,0.5763,0.3746
14195,1,420,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0476,0.6053,0.3471
14196,1,421,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0531,0.5449,0.402
14197,0,422,current_flow_closeness_centrality_w_mean_0.75,0,8,0.4939,0.0262,0.4798
14198,0,423,current_flow_closeness_centrality_w_mean_0.75,2,8,0.4405,0.0257,0.5337
14199,0,424,current_flow_closeness_centrality_w_mean_0.75,2,8,0.4493,0.0297,0.521
14200,1,425,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0395,0.5812,0.3793
14201,1,426,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0831,0.6204,0.2964
14202,0,427,current_flow_closeness_centrality_w_mean_0.75,2,8,0.4658,0.0364,0.4979
14203,0,428,current_flow_closeness_centrality_w_mean_0.75,2,8,0.4505,0.0306,0.5189
14204,2,429,current_flow_closeness_centrality_w_mean_0.75,2,8,0.2885,0.0397,0.6718
14205,1,430,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0308,0.6069,0.3623
14206,1,431,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0527,0.6079,0.3394
14207,0,432,current_flow_closeness_centrality_w_mean_0.75,0,9,0.9702,0.0234,0.0064
14208,2,433,current_flow_closeness_centrality_w_mean_0.75,2,8,0.2951,0.0302,0.6747
14209,2,434,current_flow_closeness_centrality_w_mean_0.75,2,8,0.2948,0.0333,0.672
14210,0,435,current_flow_closeness_centrality_w_mean_0.75,0,9,0.9838,0.0125,0.0037
14211,2,436,current_flow_closeness_centrality_w_mean_0.75,2,8,0.2957,0.0211,0.6832
14212,2,437,current_flow_closeness_centrality_w_mean_0.75,2,8,0.3019,0.0283,0.6698
14213,1,438,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0348,0.5302,0.435
14214,1,439,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0472,0.5598,0.3931
14215,0,440,current_flow_closeness_centrality_w_mean_0.75,0,9,0.9649,0.0274,0.0077
14216,2,441,current_flow_closeness_centrality_w_mean_0.75,2,8,0.3061,0.0301,0.6637
14217,0,442,current_flow_closeness_centrality_w_mean_0.75,0,9,0.9731,0.0219,0.005
14218,0,443,current_flow_closeness_centrality_w_mean_0.75,0,9,0.9749,0.0193,0.0058
14219,2,444,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0039,0.3424,0.6537
14220,0,445,current_flow_closeness_centrality_w_mean_0.75,0,9,0.9735,0.021,0.0055
14221,1,446,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0583,0.5789,0.3629
14222,2,447,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0042,0.3556,0.6401
14223,1,448,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0416,0.6192,0.3392
14224,1,449,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0449,0.5763,0.3789
14225,1,450,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0499,0.5625,0.3876
14226,2,451,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0037,0.3332,0.6631
14227,1,452,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0499,0.6116,0.3385
14228,2,453,current_flow_closeness_centrality_w_mean_0.75,2,9,0.007,0.4131,0.5798
14229,2,454,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0055,0.3813,0.6131
14230,2,455,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0038,0.3232,0.673
14231,2,456,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0034,0.3056,0.691
14232,1,457,current_flow_closeness_centrality_w_mean_0.75,1,9,0.052,0.5778,0.3702
14233,0,458,current_flow_closeness_centrality_w_mean_0.75,0,9,0.9705,0.0231,0.0064
14234,0,459,current_flow_closeness_centrality_w_mean_0.75,0,9,0.9481,0.0405,0.0114
14235,2,460,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0036,0.3353,0.661
14236,1,461,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0464,0.5567,0.3969
14237,2,462,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0029,0.3363,0.6608
14238,2,463,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0054,0.4009,0.5936
14239,0,464,current_flow_closeness_centrality_w_mean_0.75,0,9,0.9745,0.0195,0.006
14240,2,465,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0022,0.2731,0.7248
14241,2,466,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0033,0.3765,0.6202
14242,2,467,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0014,0.2399,0.7587
14243,2,468,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0036,0.3596,0.6368
14244,2,469,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0042,0.3607,0.635
14245,2,470,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0045,0.3647,0.6308
14246,0,471,current_flow_closeness_centrality_w_mean_0.75,0,9,0.9586,0.0342,0.0073
14247,2,472,current_flow_closeness_centrality_w_mean_0.75,2,9,0.0048,0.373,0.6221
14248,1,473,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0457,0.5497,0.4046
14249,1,474,current_flow_closeness_centrality_w_mean_0.75,1,9,0.0529,0.587,0.3601
14250,1,0,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1597,0.7975,0.0428
14251,2,1,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0011,0.0028,0.9961
14252,0,2,current_flow_closeness_centrality_w_mean_1.00,0,0,0.9791,0.0207,0.0003
14253,1,3,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1444,0.8039,0.0517
14254,2,4,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0025,0.0121,0.9854
14255,1,5,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1649,0.788,0.0471
14256,2,6,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0009,0.0035,0.9956
14257,0,7,current_flow_closeness_centrality_w_mean_1.00,0,0,0.9352,0.064,0.0008
14258,2,8,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0012,0.0029,0.9959
14259,1,9,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1653,0.8043,0.0304
14260,2,10,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0024,0.0097,0.988
14261,2,11,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0008,0.0011,0.9981
14262,2,12,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0019,0.0039,0.9941
14263,1,13,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1464,0.8211,0.0325
14264,1,14,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1398,0.817,0.0432
14265,1,15,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1339,0.8245,0.0416
14266,0,16,current_flow_closeness_centrality_w_mean_1.00,0,0,0.9824,0.0174,0.0002
14267,1,17,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1462,0.8089,0.0449
14268,1,18,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1507,0.792,0.0573
14269,1,19,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1321,0.8427,0.0252
14270,0,20,current_flow_closeness_centrality_w_mean_1.00,0,0,0.9464,0.0528,0.0009
14271,2,21,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0014,0.0064,0.9922
14272,1,22,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1637,0.7937,0.0426
14273,2,23,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0014,0.0029,0.9956
14274,2,24,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0026,0.008,0.9894
14275,2,25,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0023,0.0084,0.9893
14276,1,26,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1425,0.8168,0.0407
14277,2,27,current_flow_closeness_centrality_w_mean_1.00,2,0,0.002,0.0081,0.9899
14278,2,28,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0017,0.0054,0.9929
14279,2,29,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0011,0.0027,0.9962
14280,1,30,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1799,0.7857,0.0344
14281,1,31,current_flow_closeness_centrality_w_mean_1.00,1,0,0.162,0.8046,0.0335
14282,2,32,current_flow_closeness_centrality_w_mean_1.00,2,0,0.003,0.0192,0.9778
14283,2,33,current_flow_closeness_centrality_w_mean_1.00,2,0,0.001,0.0039,0.995
14284,0,34,current_flow_closeness_centrality_w_mean_1.00,0,0,0.9766,0.0232,0.0002
14285,2,35,current_flow_closeness_centrality_w_mean_1.00,2,0,0.0013,0.0068,0.992
14286,2,36,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0029,0.0058,0.9913
14287,1,37,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1383,0.7939,0.0677
14288,2,38,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0016,0.0021,0.9963
14289,1,39,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1488,0.8022,0.049
14290,1,40,current_flow_closeness_centrality_w_mean_1.00,1,0,0.126,0.8337,0.0403
14291,2,41,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0024,0.0036,0.994
14292,2,42,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0031,0.0054,0.9916
14293,2,43,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0036,0.0096,0.9868
14294,0,44,current_flow_closeness_centrality_w_mean_1.00,0,0,0.9534,0.0454,0.0012
14295,0,45,current_flow_closeness_centrality_w_mean_1.00,0,0,0.9805,0.0193,0.0002
14296,2,46,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0022,0.0054,0.9924
14297,1,47,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1549,0.8195,0.0256
14298,1,48,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1728,0.7889,0.0384
14299,1,49,current_flow_closeness_centrality_w_mean_1.00,1,0,0.1699,0.7897,0.0405
14300,1,50,current_flow_closeness_centrality_w_mean_1.00,1,1,0.2004,0.7735,0.0261
14301,2,51,current_flow_closeness_centrality_w_mean_1.00,2,1,0.008,0.0161,0.9759
14302,1,52,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1645,0.805,0.0305
14303,1,53,current_flow_closeness_centrality_w_mean_1.00,1,1,0.2072,0.7768,0.0161
14304,1,54,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1699,0.8084,0.0216
14305,1,55,current_flow_closeness_centrality_w_mean_1.00,1,1,0.2122,0.7711,0.0168
14306,2,56,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0029,0.003,0.9941
14307,1,57,current_flow_closeness_centrality_w_mean_1.00,1,1,0.181,0.802,0.017
14308,1,58,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1807,0.7958,0.0235
14309,0,59,current_flow_closeness_centrality_w_mean_1.00,0,0,0.9324,0.0667,0.0009
14310,1,60,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1739,0.8025,0.0236
14311,2,61,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0034,0.0063,0.9903
14312,1,62,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1855,0.7889,0.0257
14313,1,63,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1958,0.7713,0.033
14314,0,64,current_flow_closeness_centrality_w_mean_1.00,0,0,0.9571,0.0422,0.0006
14315,0,65,current_flow_closeness_centrality_w_mean_1.00,0,0,0.939,0.0598,0.0012
14316,2,66,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0051,0.0062,0.9887
14317,0,67,current_flow_closeness_centrality_w_mean_1.00,0,0,0.9721,0.0276,0.0002
14318,1,68,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1784,0.7964,0.0252
14319,1,69,current_flow_closeness_centrality_w_mean_1.00,1,1,0.2046,0.7706,0.0249
14320,1,70,current_flow_closeness_centrality_w_mean_1.00,1,1,0.2241,0.7542,0.0216
14321,2,71,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0023,0.0026,0.9952
14322,1,72,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1521,0.811,0.0369
14323,0,73,current_flow_closeness_centrality_w_mean_1.00,0,1,0.927,0.0723,0.0007
14324,1,74,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1697,0.8038,0.0266
14325,1,75,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1848,0.7896,0.0255
14326,2,76,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0027,0.0048,0.9925
14327,2,77,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0016,0.002,0.9963
14328,0,78,current_flow_closeness_centrality_w_mean_1.00,0,1,0.9727,0.0272,0.0001
14329,1,79,current_flow_closeness_centrality_w_mean_1.00,1,1,0.2049,0.7764,0.0187
14330,2,80,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0042,0.0158,0.9799
14331,0,81,current_flow_closeness_centrality_w_mean_1.00,0,1,0.9705,0.0292,0.0003
14332,1,82,current_flow_closeness_centrality_w_mean_1.00,1,1,0.2005,0.7792,0.0203
14333,1,83,current_flow_closeness_centrality_w_mean_1.00,1,1,0.2233,0.7522,0.0245
14334,0,84,current_flow_closeness_centrality_w_mean_1.00,0,1,0.8741,0.1232,0.0027
14335,2,85,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0017,0.0022,0.9961
14336,1,86,current_flow_closeness_centrality_w_mean_1.00,1,1,0.1581,0.8189,0.023
14337,2,87,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0018,0.0059,0.9923
14338,2,88,current_flow_closeness_centrality_w_mean_1.00,2,1,0.0011,0.0014,0.9976
14339,1,89,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0856,0.559,0.3554
14340,2,90,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1498,0.4514,0.3987
14341,2,91,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1668,0.4339,0.3993
14342,1,92,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0869,0.5543,0.3588
14343,2,93,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1364,0.4782,0.3854
14344,1,94,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0997,0.5323,0.368
14345,1,95,current_flow_closeness_centrality_w_mean_1.00,1,2,0.078,0.5661,0.3559
14346,1,96,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0921,0.5518,0.3561
14347,1,97,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0713,0.5692,0.3595
14348,0,98,current_flow_closeness_centrality_w_mean_1.00,0,1,0.9602,0.0396,0.0003
14349,0,99,current_flow_closeness_centrality_w_mean_1.00,0,1,0.9094,0.0894,0.0012
14350,2,100,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1464,0.4654,0.3882
14351,1,101,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0839,0.5598,0.3562
14352,2,102,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1306,0.4767,0.3927
14353,2,103,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1432,0.4614,0.3955
14354,0,104,current_flow_closeness_centrality_w_mean_1.00,0,1,0.9018,0.097,0.0012
14355,2,105,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1457,0.4557,0.3986
14356,1,106,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0768,0.5592,0.364
14357,2,107,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1842,0.4185,0.3972
14358,1,108,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0756,0.5714,0.3531
14359,0,109,current_flow_closeness_centrality_w_mean_1.00,0,1,0.8941,0.1046,0.0012
14360,2,110,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1705,0.4368,0.3927
14361,1,111,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0914,0.5362,0.3725
14362,2,112,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1336,0.483,0.3835
14363,2,113,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1646,0.4451,0.3903
14364,1,114,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0865,0.5505,0.3631
14365,1,115,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0808,0.563,0.3563
14366,1,116,current_flow_closeness_centrality_w_mean_1.00,1,2,0.092,0.5406,0.3674
14367,2,117,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1439,0.4671,0.389
14368,2,118,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1581,0.4528,0.3891
14369,2,119,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1573,0.4578,0.3849
14370,1,120,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0803,0.5677,0.352
14371,2,121,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1597,0.4486,0.3917
14372,1,122,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0681,0.5809,0.351
14373,2,123,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1441,0.4686,0.3874
14374,1,124,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0869,0.5497,0.3634
14375,0,125,current_flow_closeness_centrality_w_mean_1.00,0,1,0.9353,0.064,0.0007
14376,0,126,current_flow_closeness_centrality_w_mean_1.00,0,1,0.8947,0.1035,0.0018
14377,1,127,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0827,0.5662,0.3511
14378,1,128,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0756,0.5714,0.353
14379,1,129,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0873,0.5474,0.3654
14380,0,130,current_flow_closeness_centrality_w_mean_1.00,0,1,0.9515,0.0482,0.0003
14381,2,131,current_flow_closeness_centrality_w_mean_1.00,1,2,0.1591,0.4443,0.3967
14382,0,132,current_flow_closeness_centrality_w_mean_1.00,0,2,0.6668,0.1061,0.227
14383,1,133,current_flow_closeness_centrality_w_mean_1.00,1,2,0.0922,0.5349,0.3729
14384,1,134,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1286,0.807,0.0644
14385,2,135,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0217,0.0225,0.9558
14386,1,136,current_flow_closeness_centrality_w_mean_1.00,1,3,0.134,0.8227,0.0433
14387,2,137,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0339,0.0483,0.9178
14388,1,138,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1084,0.8214,0.0703
14389,1,139,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1459,0.7766,0.0775
14390,0,140,current_flow_closeness_centrality_w_mean_1.00,0,2,0.7291,0.0832,0.1877
14391,1,141,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1403,0.8032,0.0566
14392,0,142,current_flow_closeness_centrality_w_mean_1.00,0,2,0.6944,0.0952,0.2104
14393,2,143,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0554,0.0965,0.8481
14394,0,144,current_flow_closeness_centrality_w_mean_1.00,0,2,0.712,0.0917,0.1963
14395,2,145,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0229,0.0217,0.9554
14396,1,146,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1322,0.8241,0.0437
14397,1,147,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1117,0.8235,0.0648
14398,1,148,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1423,0.8121,0.0457
14399,1,149,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1348,0.7744,0.0908
14400,1,150,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1198,0.8239,0.0563
14401,0,151,current_flow_closeness_centrality_w_mean_1.00,0,2,0.7075,0.0934,0.1991
14402,0,152,current_flow_closeness_centrality_w_mean_1.00,0,2,0.6814,0.1006,0.2181
14403,2,153,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0304,0.0209,0.9486
14404,1,154,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1197,0.8222,0.0581
14405,2,155,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0336,0.0551,0.9113
14406,2,156,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0373,0.0586,0.904
14407,1,157,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1454,0.7807,0.0739
14408,0,158,current_flow_closeness_centrality_w_mean_1.00,0,2,0.6603,0.111,0.2288
14409,1,159,current_flow_closeness_centrality_w_mean_1.00,1,3,0.0952,0.8524,0.0524
14410,1,160,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1192,0.8143,0.0665
14411,2,161,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0254,0.0505,0.924
14412,1,162,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1369,0.8082,0.0549
14413,0,163,current_flow_closeness_centrality_w_mean_1.00,0,2,0.6496,0.1162,0.2342
14414,2,164,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0282,0.0274,0.9444
14415,1,165,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1129,0.7963,0.0909
14416,2,166,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0338,0.052,0.9142
14417,2,167,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0424,0.0961,0.8615
14418,2,168,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0346,0.0592,0.9062
14419,1,169,current_flow_closeness_centrality_w_mean_1.00,1,3,0.132,0.7978,0.0702
14420,2,170,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0216,0.0224,0.956
14421,1,171,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1478,0.7943,0.058
14422,1,172,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1385,0.8115,0.0499
14423,1,173,current_flow_closeness_centrality_w_mean_1.00,1,3,0.1147,0.8339,0.0515
14424,2,174,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0215,0.0312,0.9473
14425,1,175,current_flow_closeness_centrality_w_mean_1.00,1,4,0.1332,0.8481,0.0187
14426,0,176,current_flow_closeness_centrality_w_mean_1.00,0,2,0.6895,0.0985,0.212
14427,1,177,current_flow_closeness_centrality_w_mean_1.00,1,4,0.1414,0.8452,0.0134
14428,1,178,current_flow_closeness_centrality_w_mean_1.00,1,4,0.1573,0.8373,0.0054
14429,1,179,current_flow_closeness_centrality_w_mean_1.00,1,4,0.1531,0.82,0.0269
14430,1,180,current_flow_closeness_centrality_w_mean_1.00,1,4,0.11,0.8728,0.0173
14431,2,181,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0272,0.0506,0.9222
14432,2,182,current_flow_closeness_centrality_w_mean_1.00,2,3,0.0264,0.0511,0.9225
14433,0,183,current_flow_closeness_centrality_w_mean_1.00,0,2,0.674,0.1036,0.2224
