,graph_id,method,binary_prediction,true_label,probability_prediction_0,probability_prediction_1,probability_prediction_2
34698,23,current_flow_closeness_centrality_w_proj_0.90,2,2,0.038162515282814446,0.3703438851205375,0.5914935995966482
34699,24,current_flow_closeness_centrality_w_proj_0.90,2,2,0.005104372285431577,0.490192748578653,0.5047028791359154
34700,25,current_flow_closeness_centrality_w_proj_0.90,2,2,0.18397319999772982,0.11117650839538448,0.7048502916068856
34701,26,current_flow_closeness_centrality_w_proj_0.90,1,1,0.02236473433939596,0.5396090112784214,0.4380262543821826
34702,27,current_flow_closeness_centrality_w_proj_0.90,2,2,0.2091260220871313,0.11244908222336508,0.6784248956895036
34703,28,current_flow_closeness_centrality_w_proj_0.90,1,2,0.0032862520639867303,0.5078111321544341,0.4889026157815793
34704,29,current_flow_closeness_centrality_w_proj_0.90,2,2,0.15014610547567767,0.18177931433767092,0.6680745801866516
34705,30,current_flow_closeness_centrality_w_proj_0.90,1,1,0.01439312694830116,0.6264797565751041,0.35912711647659457
34706,31,current_flow_closeness_centrality_w_proj_0.90,1,1,0.02594889126665205,0.4941172460625831,0.4799338626707648
34707,32,current_flow_closeness_centrality_w_proj_0.90,2,2,0.14872154507225166,0.14457116866021968,0.7067072862675288
34708,33,current_flow_closeness_centrality_w_proj_0.90,2,2,0.16383523374994322,0.1644195126153422,0.6717452536347146
34709,34,current_flow_closeness_centrality_w_proj_0.90,0,0,0.8970350029407484,0.0005157369686661292,0.10244926009058526
34710,35,current_flow_closeness_centrality_w_proj_0.90,1,2,0.0042032822207125784,0.57775818691522,0.4180385308640674
34711,36,current_flow_closeness_centrality_w_proj_0.90,2,2,0.1431502146781854,0.16957580748031,0.6872739778415046
34712,37,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0021495825151502017,0.7941368288902454,0.20371358859460445
34713,38,current_flow_closeness_centrality_w_proj_0.90,2,2,0.019675699790634524,0.3991543025765488,0.5811699976328166
34714,39,current_flow_closeness_centrality_w_proj_0.90,1,1,0.000261333980612057,0.8779148467898577,0.12182381922953033
34715,40,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0005510190988760162,0.8493344978591173,0.15011448304200664
34716,41,current_flow_closeness_centrality_w_proj_0.90,2,2,0.02125559378326752,0.4491735397451002,0.5295708664716323
34717,42,current_flow_closeness_centrality_w_proj_0.90,2,2,0.23820789188400535,0.12480599520084111,0.6369861129151536
34718,43,current_flow_closeness_centrality_w_proj_0.90,1,2,0.004409638622676839,0.5136824569313126,0.48190790444601056
34719,44,current_flow_closeness_centrality_w_proj_0.90,0,0,0.847233492383552,0.0011042988283959138,0.15166220878805223
34720,45,current_flow_closeness_centrality_w_proj_0.90,0,0,0.8177044969979674,0.0017773438924029062,0.18051815910962965
34721,46,current_flow_closeness_centrality_w_proj_0.90,2,2,0.40852503862531525,0.06746260450735933,0.5240123568673255
34722,47,current_flow_closeness_centrality_w_proj_0.90,1,1,0.016230529257618254,0.6210596837191371,0.36270978702324463
34723,48,current_flow_closeness_centrality_w_proj_0.90,1,1,0.002074974045606865,0.8041865477627295,0.19373847819166368
34724,49,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0015817664062876399,0.751122303447022,0.2472959301466905
34725,50,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00019472398709700775,0.8879530963495721,0.1118521796633308
34726,51,current_flow_closeness_centrality_w_proj_0.90,2,2,0.2956880085361348,0.08241050178856767,0.6219014896752976
34727,52,current_flow_closeness_centrality_w_proj_0.90,1,1,0.03454446522696236,0.49573090229302674,0.4697246324800109
34728,53,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00017739299724232462,0.852579907728547,0.14724269927421085
34729,54,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0004374273857415585,0.8445004515694101,0.15506212104484834
34730,55,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00046104541482143934,0.8016258973462058,0.19791305723897268
34731,56,current_flow_closeness_centrality_w_proj_0.90,2,2,0.012611833782983268,0.4410616084763737,0.546326557740643
34732,57,current_flow_closeness_centrality_w_proj_0.90,1,1,0.03367370955367419,0.5026294654142979,0.46369682503202786
34733,58,current_flow_closeness_centrality_w_proj_0.90,1,1,0.02801033590150542,0.5555294009524429,0.41646026314605167
34734,59,current_flow_closeness_centrality_w_proj_0.90,0,0,0.6748983091320694,0.007414231949132695,0.31768745891879785
34735,60,current_flow_closeness_centrality_w_proj_0.90,1,1,0.010623898756800176,0.6138349660874731,0.37554113515572657
34736,61,current_flow_closeness_centrality_w_proj_0.90,2,2,0.44919011286097266,0.05277217110392125,0.49803771603510616
34737,62,current_flow_closeness_centrality_w_proj_0.90,2,1,0.05612189925637924,0.47132071242095447,0.4725573883226663
34738,63,current_flow_closeness_centrality_w_proj_0.90,1,1,0.03271512871384553,0.5072838219224614,0.460001049363693
34739,64,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9690052467653121,3.8735529234206624e-05,0.03095601770545378
34740,65,current_flow_closeness_centrality_w_proj_0.90,0,0,0.8493904118668099,0.0018259079003505167,0.14878368023283967
34741,66,current_flow_closeness_centrality_w_proj_0.90,2,2,0.02353137877954135,0.32974086357721366,0.646727757643245
34742,67,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9347845426708481,0.00020861262843231053,0.06500684470071942
34743,68,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0026038034840519995,0.7645549490655196,0.2328412474504285
34744,69,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0022228992094253676,0.7411757051069372,0.25660139568363755
34745,70,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00012364936593448612,0.8720670341451372,0.1278093164889284
34746,71,current_flow_closeness_centrality_w_proj_0.90,2,2,0.04131526157438879,0.34019791333662236,0.6184868250889889
34747,72,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0010492232040913616,0.7836825041963353,0.21526827259957318
34748,73,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9390616037200813,0.00010502930194929345,0.06083336697796934
34749,74,current_flow_closeness_centrality_w_proj_0.90,1,1,0.011776248142626063,0.640249759110614,0.3479739927467598
34750,75,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00030570732807943813,0.828885135726102,0.1708091569458185
34751,76,current_flow_closeness_centrality_w_proj_0.90,2,2,0.01885234098547351,0.4364435246262914,0.5447041343882351
34752,77,current_flow_closeness_centrality_w_proj_0.90,1,2,0.010245019768164354,0.5234805473673809,0.4662744328644547
34753,78,current_flow_closeness_centrality_w_proj_0.90,0,0,0.738871130546141,0.0034663720453374527,0.25766249740852143
34754,79,current_flow_closeness_centrality_w_proj_0.90,1,1,5.272245565882485e-05,0.9213925988144546,0.07855467872988665
34755,80,current_flow_closeness_centrality_w_proj_0.90,2,2,0.06374890699867847,0.21377114255510535,0.7224799504462163
34756,81,current_flow_closeness_centrality_w_proj_0.90,0,0,0.7291930063332286,0.006351442141597905,0.2644555515251735
34757,82,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0048317266757313395,0.7106431242171328,0.2845251491071359
34758,83,current_flow_closeness_centrality_w_proj_0.90,2,1,0.03725866417193192,0.45975397991845035,0.5029873559096177
34759,84,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9528457740097496,0.00012356518898429435,0.047030660801266146
34760,85,current_flow_closeness_centrality_w_proj_0.90,2,2,0.009288373381644939,0.3695177063967071,0.6211939202216479
34761,86,current_flow_closeness_centrality_w_proj_0.90,1,1,0.02905457987880255,0.5118055914861845,0.4591398286350128
34762,87,current_flow_closeness_centrality_w_proj_0.90,2,2,0.03730403593464478,0.34140843003337296,0.6212875340319822
34763,88,current_flow_closeness_centrality_w_proj_0.90,1,2,0.0057267035764717806,0.5382851162168066,0.4559881802067215
34764,89,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0024015274979555107,0.7827302299971501,0.21486824250489434
34765,90,current_flow_closeness_centrality_w_proj_0.90,2,2,0.005564437732422819,0.4149752001679502,0.5794603620996269
34766,91,current_flow_closeness_centrality_w_proj_0.90,2,2,0.03289785135571528,0.2432236479536825,0.7238785006906022
34767,92,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0024543656751020186,0.7939201303703726,0.2036255039545253
34768,93,current_flow_closeness_centrality_w_proj_0.90,2,2,0.3944868732337716,0.05901458895359153,0.5464985378126369
34769,94,current_flow_closeness_centrality_w_proj_0.90,1,1,0.005749252623232945,0.6984360567484205,0.29581469062834653
34770,95,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0035214343965776045,0.7437414099180265,0.25273715568539595
34771,96,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0030998469918764524,0.6880436937751385,0.30885645923298505
34772,97,current_flow_closeness_centrality_w_proj_0.90,2,1,0.10737325457155243,0.40882420920935064,0.483802536219097
34773,98,current_flow_closeness_centrality_w_proj_0.90,2,0,0.3656365213285851,0.03714947717094936,0.5972140015004656
34774,99,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9803651272572428,1.9437021622999185e-05,0.019615435721134146
34775,100,current_flow_closeness_centrality_w_proj_0.90,2,2,0.01711624968197816,0.3740972863485526,0.6087864639694692
34776,101,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00024586159725194196,0.8479403429124109,0.15181379549033705
34777,102,current_flow_closeness_centrality_w_proj_0.90,2,2,0.016203304889311522,0.40140105982709745,0.5823956352835911
34778,103,current_flow_closeness_centrality_w_proj_0.90,2,2,0.4264237388144137,0.09084467968390882,0.48273158150167744
34779,104,current_flow_closeness_centrality_w_proj_0.90,0,0,0.859568835424521,0.000774698819709213,0.13965646575576982
34780,105,current_flow_closeness_centrality_w_proj_0.90,2,2,0.007669477567699704,0.4174082121618272,0.5749223102704731
34781,106,current_flow_closeness_centrality_w_proj_0.90,1,1,0.000996618033832088,0.8110580769212821,0.18794530504488596
34782,107,current_flow_closeness_centrality_w_proj_0.90,2,2,0.016777425520049554,0.4065413665828932,0.5766812078970572
34783,108,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00034232378703717866,0.803813465276135,0.1958442109368278
34784,109,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9641855183610087,5.3616322246077326e-05,0.0357608653167452
34785,110,current_flow_closeness_centrality_w_proj_0.90,1,2,0.004679545587109808,0.528080859194662,0.4672395952182283
34786,111,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00841438145097537,0.6240042704274791,0.3675813481215456
34787,112,current_flow_closeness_centrality_w_proj_0.90,2,2,0.14357236403099247,0.13824389289760775,0.7181837430713998
34788,113,current_flow_closeness_centrality_w_proj_0.90,2,2,0.00256294657378453,0.48669276575987497,0.5107442876663405
34789,114,current_flow_closeness_centrality_w_proj_0.90,1,1,0.004410047304516592,0.6172452622385411,0.37834469045694225
34790,115,current_flow_closeness_centrality_w_proj_0.90,1,1,6.288381895762241e-05,0.9247659788960537,0.07517113728498868
34791,116,current_flow_closeness_centrality_w_proj_0.90,1,1,0.000266307715715529,0.8017574267384271,0.19797626554585737
34792,117,current_flow_closeness_centrality_w_proj_0.90,2,2,0.10680286060708347,0.14969591990390246,0.7435012194890142
34793,118,current_flow_closeness_centrality_w_proj_0.90,2,2,0.11117267151312246,0.15011720812022963,0.7387101203666478
34794,119,current_flow_closeness_centrality_w_proj_0.90,2,2,0.020656928824335737,0.43373522050144114,0.545607850674223
34795,120,current_flow_closeness_centrality_w_proj_0.90,1,1,0.001215548972133022,0.7696463716483299,0.229138079379537
34796,121,current_flow_closeness_centrality_w_proj_0.90,1,2,0.009244474214614704,0.5410762453334568,0.4496792804519285
34797,122,current_flow_closeness_centrality_w_proj_0.90,2,1,0.05522264281520332,0.4430548076307884,0.5017225495540082
34798,123,current_flow_closeness_centrality_w_proj_0.90,2,2,0.09460107389748472,0.23343829374002065,0.6719606323624946
34799,124,current_flow_closeness_centrality_w_proj_0.90,1,1,0.046635789779203574,0.47805733274366363,0.47530687747713285
34800,125,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9211477066581318,0.0003518536672186651,0.07850043967464945
34801,126,current_flow_closeness_centrality_w_proj_0.90,0,0,0.7487317413892698,0.006781830365834235,0.24448642824489594
34802,127,current_flow_closeness_centrality_w_proj_0.90,1,1,0.003447158571176356,0.70136541396831,0.2951874274605137
34803,128,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00223233006310658,0.7126642677658954,0.2851034021709979
34804,129,current_flow_closeness_centrality_w_proj_0.90,1,1,0.05288342683706035,0.5137221567750656,0.4333944163878741
34805,130,current_flow_closeness_centrality_w_proj_0.90,2,0,0.478145223530814,0.014283597718154515,0.5075711787510314
34806,131,current_flow_closeness_centrality_w_proj_0.90,2,2,0.005286952936419984,0.47067289249354394,0.524040154570036
34807,132,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9158432580662899,0.00043434957400993355,0.08372239235970014
34808,133,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0005313648657985913,0.8375026518279364,0.16196598330626505
34809,134,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0027435415957502178,0.7488718898775382,0.24838456852671156
34810,135,current_flow_closeness_centrality_w_proj_0.90,2,2,0.018469810153032007,0.34526891926683023,0.6362612705801377
34811,136,current_flow_closeness_centrality_w_proj_0.90,1,1,0.002154593543373727,0.6893677700174056,0.30847763643922077
34812,137,current_flow_closeness_centrality_w_proj_0.90,2,2,0.008442600279237652,0.4945932875426477,0.49696411217811454
34813,138,current_flow_closeness_centrality_w_proj_0.90,1,1,0.000806459037880167,0.8320776180995876,0.16711592286253224
34814,139,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0001433877957152206,0.8311475013821585,0.1687091108221262
34815,140,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9345942734432778,0.00026438826234758273,0.06514133829437448
34816,141,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0005576603293573242,0.7892727616413655,0.21016957802927713
34817,142,current_flow_closeness_centrality_w_proj_0.90,0,0,0.8370958903750938,0.0013085886972056115,0.16159552092770046
34818,143,current_flow_closeness_centrality_w_proj_0.90,2,2,0.12659992828729857,0.17528947773273773,0.6981105939799638
34819,144,current_flow_closeness_centrality_w_proj_0.90,0,0,0.7145078131887281,0.005258327248838734,0.28023385956243313
34820,145,current_flow_closeness_centrality_w_proj_0.90,2,2,0.23884282274024368,0.11979977588391905,0.6413574013758373
34821,146,current_flow_closeness_centrality_w_proj_0.90,1,1,0.001946157366597471,0.7612948302378181,0.2367590123955845
34822,147,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0004030111683298266,0.8257710052034493,0.17382598362822083
34823,148,current_flow_closeness_centrality_w_proj_0.90,1,1,0.02456804599837971,0.5478857173697101,0.4275462366319101
34824,149,current_flow_closeness_centrality_w_proj_0.90,1,1,0.003415353676437968,0.6944713238908247,0.3021133224327374
34825,150,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0008490485482561578,0.7882718893336585,0.2108790621180853
34826,151,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9126384778354119,0.00021038905675684692,0.08715113310783128
34827,152,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9785873573033959,2.230237395095843e-05,0.02139034032265316
34828,153,current_flow_closeness_centrality_w_proj_0.90,2,2,0.014062579569530838,0.3488892957506852,0.6370481246797839
34829,154,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0012604884927811205,0.8183975955908431,0.18034191591637577
34830,155,current_flow_closeness_centrality_w_proj_0.90,2,2,0.293472203895829,0.09125356710123232,0.6152742290029387
34831,156,current_flow_closeness_centrality_w_proj_0.90,2,2,0.4141298240890777,0.06895733584331877,0.5169128400676035
34832,157,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0008129139590744185,0.8253428202134507,0.17384426582747478
34833,158,current_flow_closeness_centrality_w_proj_0.90,0,0,0.8636463804855414,0.001457233648966735,0.13489638586549174
34834,159,current_flow_closeness_centrality_w_proj_0.90,1,1,0.013061830725813317,0.589097187432559,0.3978409818416277
34835,160,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00014784001819512753,0.8493648138440085,0.1504873461377965
34836,161,current_flow_closeness_centrality_w_proj_0.90,1,2,0.008181531615980543,0.5036879544701831,0.4881305139138364
34837,162,current_flow_closeness_centrality_w_proj_0.90,1,1,0.001201106664891237,0.7715623068302395,0.22723658650486916
34838,163,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9043206995474115,0.000957783340760797,0.0947215171118277
34839,164,current_flow_closeness_centrality_w_proj_0.90,0,2,0.48370046384776755,0.06944805626835368,0.4468514798838787
34840,165,current_flow_closeness_centrality_w_proj_0.90,1,1,7.505474846178615e-05,0.8922315372196874,0.10769340803185075
34841,166,current_flow_closeness_centrality_w_proj_0.90,2,2,0.1191160640046169,0.17348703395458095,0.7073969020408022
34842,167,current_flow_closeness_centrality_w_proj_0.90,2,2,0.050756477974796065,0.23546782508342912,0.7137756969417748
34843,168,current_flow_closeness_centrality_w_proj_0.90,1,2,0.0037437927696940933,0.5870155076132656,0.4092406996170403
34844,169,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00039092697070218984,0.8704447481179048,0.12916432491139304
34845,170,current_flow_closeness_centrality_w_proj_0.90,2,2,0.4717099940648661,0.050368981347851075,0.4779210245872828
34846,171,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0003540020433269856,0.7890965033552318,0.21054949460144123
34847,172,current_flow_closeness_centrality_w_proj_0.90,1,1,9.531629900120523e-05,0.8928633826612877,0.10704130103971105
34848,173,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0018821963093244793,0.7793322620047107,0.21878554168596476
34849,174,current_flow_closeness_centrality_w_proj_0.90,2,2,0.007801114669952748,0.4018621555482571,0.5903367297817902
34850,175,current_flow_closeness_centrality_w_proj_0.90,1,1,0.033259455351022114,0.5455592550475784,0.42118128960139956
34851,176,current_flow_closeness_centrality_w_proj_0.90,0,0,0.7294432850290526,0.004507666618452802,0.26604904835249443
34852,177,current_flow_closeness_centrality_w_proj_0.90,1,1,9.589595472876073e-05,0.8560990291530436,0.14380507489222777
34853,178,current_flow_closeness_centrality_w_proj_0.90,1,1,0.000292497969598867,0.8590681359055498,0.1406393661248515
34854,179,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00015899796086144767,0.8690161426850003,0.13082485935413818
34855,180,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0005579813306899007,0.8622278226403193,0.13721419602899082
34856,181,current_flow_closeness_centrality_w_proj_0.90,2,2,0.007556425835266226,0.4507623480122293,0.5416812261525045
34857,182,current_flow_closeness_centrality_w_proj_0.90,2,2,0.00575812102202167,0.4863080745140338,0.5079338044639445
34858,183,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9105312589052666,0.0005727716144819543,0.08889596948025136
34859,184,current_flow_closeness_centrality_w_proj_0.90,0,0,0.8782982077076213,0.000566148028821606,0.12113564426355698
34860,185,current_flow_closeness_centrality_w_proj_0.90,0,0,0.8683142357500354,0.0005996480196888489,0.1310861162302758
34861,186,current_flow_closeness_centrality_w_proj_0.90,0,0,0.5840713926348106,0.02020402113199101,0.39572458623319845
34862,187,current_flow_closeness_centrality_w_proj_0.90,1,1,0.006577532126983593,0.633846022900151,0.3595764449728654
34863,188,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0001564305411813644,0.8837346335808537,0.1161089358779649
34864,189,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0007949108868865555,0.820671963289822,0.17853312582329137
34865,190,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00012515888409205135,0.8567455539972232,0.14312928711868467
34866,191,current_flow_closeness_centrality_w_proj_0.90,1,1,0.010577983121852515,0.6740303427556745,0.3153916741224731
34867,192,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00020617706441140217,0.8276330330715025,0.17216078986408623
34868,193,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00016835460433123854,0.8563005917884254,0.14353105360724336
34869,194,current_flow_closeness_centrality_w_proj_0.90,2,2,0.059816916879748994,0.31239505223159314,0.6277880308886578
34870,195,current_flow_closeness_centrality_w_proj_0.90,2,0,0.4360203216805922,0.02934430877235113,0.5346353695470566
34871,196,current_flow_closeness_centrality_w_proj_0.90,2,2,0.07135023607958169,0.3281961348485927,0.6004536290718256
34872,197,current_flow_closeness_centrality_w_proj_0.90,2,2,0.1661427929185102,0.12946126561536717,0.7043959414661225
34873,198,current_flow_closeness_centrality_w_proj_0.90,2,2,0.26883994880242407,0.11014033703698618,0.6210197141605897
34874,199,current_flow_closeness_centrality_w_proj_0.90,1,2,0.009189570271406478,0.49738044512184565,0.4934299846067479
34875,200,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9486143079311217,0.00018664143076202648,0.051199050638116174
34876,201,current_flow_closeness_centrality_w_proj_0.90,0,2,0.49851173114277925,0.043414300275527305,0.4580739685816934
34877,202,current_flow_closeness_centrality_w_proj_0.90,1,2,0.004309914028155461,0.5703694088854713,0.4253206770863732
34878,203,current_flow_closeness_centrality_w_proj_0.90,2,2,0.12978044517429346,0.15569745146119363,0.7145221033645129
34879,204,current_flow_closeness_centrality_w_proj_0.90,0,0,0.7759168063785622,0.0025468261281457057,0.22153636749329228
34880,205,current_flow_closeness_centrality_w_proj_0.90,2,2,0.03020124715064336,0.28702202978244884,0.6827767230669078
34881,206,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00418468162338807,0.7335325679939732,0.2622827503826387
34882,207,current_flow_closeness_centrality_w_proj_0.90,2,1,0.09848148182825237,0.27883404219259555,0.6226844759791521
34883,208,current_flow_closeness_centrality_w_proj_0.90,1,1,0.007056573687205819,0.676884014351509,0.3160594119612851
34884,209,current_flow_closeness_centrality_w_proj_0.90,0,0,0.5501455625180633,0.01757140810600437,0.4322830293759323
34885,210,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0062916832597578,0.650915330589831,0.34279298615041126
34886,211,current_flow_closeness_centrality_w_proj_0.90,1,1,0.004326765456086365,0.701960692531022,0.2937125420128916
34887,212,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00030783998386901823,0.7963722562862986,0.20331990372983244
34888,213,current_flow_closeness_centrality_w_proj_0.90,0,2,0.5422519017677785,0.04451438733065501,0.41323371090156663
34889,214,current_flow_closeness_centrality_w_proj_0.90,0,0,0.7873795127282648,0.0039277671617987875,0.20869272010993645
34890,215,current_flow_closeness_centrality_w_proj_0.90,1,1,0.02007963150345147,0.5300167082229573,0.4499036602735911
34891,216,current_flow_closeness_centrality_w_proj_0.90,2,2,0.004482915517379996,0.46750041335760917,0.5280166711250108
34892,217,current_flow_closeness_centrality_w_proj_0.90,1,1,8.02718684773078e-05,0.8379284812547384,0.16199124687678426
34893,218,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0032800468379770007,0.7341371427057009,0.26258281045632226
34894,219,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9671526170466849,4.6229954765976946e-05,0.032801152998549264
34895,220,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9822908294043636,1.5484251019434408e-05,0.01769368634461709
34896,221,current_flow_closeness_centrality_w_proj_0.90,1,1,0.019243081319757476,0.5845699790216835,0.39618693965855917
34897,222,current_flow_closeness_centrality_w_proj_0.90,2,2,0.006883300528906875,0.40373324655300513,0.5893834529180879
34898,223,current_flow_closeness_centrality_w_proj_0.90,1,1,6.050426781170502e-05,0.881736916126027,0.11820257960616129
34899,224,current_flow_closeness_centrality_w_proj_0.90,1,1,0.02233612193732596,0.5262797861326244,0.4513840919300497
34900,225,current_flow_closeness_centrality_w_proj_0.90,1,1,6.429621461391919e-05,0.8779937367161246,0.12194196706926147
34901,226,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0026985031158681524,0.6721060043571826,0.32519549252694935
34902,227,current_flow_closeness_centrality_w_proj_0.90,2,2,0.04002136508067665,0.22319245636554252,0.7367861785537808
34903,228,current_flow_closeness_centrality_w_proj_0.90,1,2,0.0026196184878251845,0.5064204454407879,0.49095993607138694
34904,229,current_flow_closeness_centrality_w_proj_0.90,0,0,0.6139911830665677,0.018480723609983152,0.36752809332344916
34905,230,current_flow_closeness_centrality_w_proj_0.90,1,2,0.00204161017533822,0.5414612093341059,0.45649718049055593
34906,231,current_flow_closeness_centrality_w_proj_0.90,2,2,0.007274939671923251,0.42304185183076015,0.5696832084973167
34907,232,current_flow_closeness_centrality_w_proj_0.90,0,0,0.7878341133435149,0.0023473116792485193,0.20981857497723652
34908,233,current_flow_closeness_centrality_w_proj_0.90,2,2,0.24319542664699353,0.1049627610317055,0.651841812321301
34909,234,current_flow_closeness_centrality_w_proj_0.90,2,2,0.009924107889503701,0.37610899112745366,0.6139669009830426
34910,235,current_flow_closeness_centrality_w_proj_0.90,2,2,0.1384184767706157,0.16631878834487818,0.6952627348845062
34911,236,current_flow_closeness_centrality_w_proj_0.90,2,2,0.08957447013062522,0.17867665922982262,0.7317488706395522
34912,237,current_flow_closeness_centrality_w_proj_0.90,2,2,0.05159096421397513,0.22861724015450105,0.7197917956315237
34913,238,current_flow_closeness_centrality_w_proj_0.90,1,1,0.015354165877398662,0.6401218275528078,0.34452400656979343
34914,239,current_flow_closeness_centrality_w_proj_0.90,1,1,0.003326912389369717,0.6944133043428149,0.3022597832678154
34915,240,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0021656485481508386,0.7365957172367179,0.2612386342151312
34916,241,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9063293385807469,0.0004299660786901321,0.0932406953405628
34917,242,current_flow_closeness_centrality_w_proj_0.90,2,2,0.011324127113977801,0.49097755219288686,0.49769832069313535
34918,243,current_flow_closeness_centrality_w_proj_0.90,0,0,0.648995221087785,0.011717934462440223,0.3392868444497748
34919,244,current_flow_closeness_centrality_w_proj_0.90,0,0,0.6743875837984016,0.00687035066919104,0.3187420655324074
34920,245,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9431247534367734,0.00014737992183903355,0.05672786664138751
34921,246,current_flow_closeness_centrality_w_proj_0.90,0,0,0.8631378210488402,0.001064507635127491,0.1357976713160324
34922,247,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0005065408896781868,0.8045143854991441,0.19497907361117772
34923,248,current_flow_closeness_centrality_w_proj_0.90,0,0,0.9567113883467766,5.793418078160295e-05,0.04323067747244189
34924,249,current_flow_closeness_centrality_w_proj_0.90,1,1,0.003033026543407637,0.7159206300715707,0.28104634338502155
34925,250,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0002267628785800088,0.8795201113423181,0.12025312577910183
34926,251,current_flow_closeness_centrality_w_proj_0.90,2,2,0.011016541110175528,0.39130096300028105,0.5976824958895434
34927,252,current_flow_closeness_centrality_w_proj_0.90,0,0,0.898561481730901,0.0007831454564208089,0.10065537281267829
34928,253,current_flow_closeness_centrality_w_proj_0.90,1,2,0.00401937908311202,0.6011886853025944,0.39479193561429354
34929,254,current_flow_closeness_centrality_w_proj_0.90,2,2,0.08049750137408425,0.2256409458727242,0.6938615527531916
34930,255,current_flow_closeness_centrality_w_proj_0.90,0,0,0.8696221198422933,0.0012137483446251112,0.1291641318130816
34931,256,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00019934711583037603,0.8424094972741868,0.15739115560998285
34932,257,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00040407704614362156,0.8807646120308915,0.11883131092296492
34933,258,current_flow_closeness_centrality_w_proj_0.90,1,1,0.0018358168437504993,0.7921340734876913,0.20603010966855803
34934,259,current_flow_closeness_centrality_w_proj_0.90,1,1,0.00017249811043441724,0.8606535344747891,0.13917396741477653
34935,260,current_flow_closeness_centrality_w_proj_0.90,0,0,0.6405723865652035,0.010053142173419422,0.3493744712613771
34936,261,current_flow_closeness_centrality_w_proj_0.90,2,2,0.007456735034613353,0.42540218059340296,0.5671410843719837
