,true_label,graph_id,method,binary_prediction,fold,probability_prediction_0,probability_prediction_1,probability_prediction_2
29517,0,717,current_flow_closeness_centrality_p_proj_True,0,8,0.5477,0.1219,0.3304
29518,2,718,current_flow_closeness_centrality_p_proj_True,2,7,0.302,0.0682,0.6298
29519,1,719,current_flow_closeness_centrality_p_proj_True,0,7,0.8082,0.0956,0.0962
29520,2,720,current_flow_closeness_centrality_p_proj_True,2,7,0.2089,0.0951,0.696
29521,1,721,current_flow_closeness_centrality_p_proj_True,0,7,0.5742,0.1371,0.2886
29522,1,722,current_flow_closeness_centrality_p_proj_True,0,8,0.4615,0.1392,0.3994
29523,2,723,current_flow_closeness_centrality_p_proj_True,0,7,0.5738,0.1071,0.3192
29524,0,724,current_flow_closeness_centrality_p_proj_True,2,8,0.3327,0.1361,0.5312
29525,2,725,current_flow_closeness_centrality_p_proj_True,0,7,0.577,0.083,0.34
29526,2,726,current_flow_closeness_centrality_p_proj_True,2,7,0.4317,0.0812,0.487
29527,2,727,current_flow_closeness_centrality_p_proj_True,0,7,0.5812,0.0961,0.3226
29528,0,728,current_flow_closeness_centrality_p_proj_True,0,8,0.6829,0.1046,0.2125
29529,1,729,current_flow_closeness_centrality_p_proj_True,0,8,0.62,0.1897,0.1902
29530,2,730,current_flow_closeness_centrality_p_proj_True,0,7,0.4661,0.1171,0.4168
29531,2,731,current_flow_closeness_centrality_p_proj_True,2,8,0.3878,0.1278,0.4844
29532,2,732,current_flow_closeness_centrality_p_proj_True,2,8,0.3042,0.0852,0.6106
29533,2,733,current_flow_closeness_centrality_p_proj_True,0,8,0.4718,0.1232,0.405
29534,2,734,current_flow_closeness_centrality_p_proj_True,0,8,0.4536,0.1015,0.4449
29535,2,735,current_flow_closeness_centrality_p_proj_True,0,8,0.5187,0.1258,0.3555
29536,0,736,current_flow_closeness_centrality_p_proj_True,2,8,0.3603,0.1367,0.5029
29537,0,737,current_flow_closeness_centrality_p_proj_True,0,8,0.473,0.114,0.4131
29538,0,738,current_flow_closeness_centrality_p_proj_True,0,8,0.4517,0.1342,0.4141
29539,0,739,current_flow_closeness_centrality_p_proj_True,2,8,0.4156,0.1049,0.4795
29540,2,740,current_flow_closeness_centrality_p_proj_True,2,8,0.3706,0.1104,0.519
29541,0,741,current_flow_closeness_centrality_p_proj_True,0,8,0.4762,0.0949,0.429
29542,2,742,current_flow_closeness_centrality_p_proj_True,2,8,0.4169,0.1214,0.4616
29543,1,743,current_flow_closeness_centrality_p_proj_True,0,8,0.5136,0.1864,0.3
29544,2,744,current_flow_closeness_centrality_p_proj_True,2,8,0.2926,0.102,0.6054
29545,2,745,current_flow_closeness_centrality_p_proj_True,2,8,0.2156,0.0891,0.6953
29546,2,746,current_flow_closeness_centrality_p_proj_True,0,8,0.4876,0.1346,0.3779
29547,2,747,current_flow_closeness_centrality_p_proj_True,2,8,0.192,0.136,0.6719
29548,2,748,current_flow_closeness_centrality_p_proj_True,2,8,0.3345,0.0973,0.5682
29549,2,749,current_flow_closeness_centrality_p_proj_True,2,8,0.3302,0.1373,0.5325
29550,0,750,current_flow_closeness_centrality_p_proj_True,2,8,0.3705,0.1095,0.52
29551,2,751,current_flow_closeness_centrality_p_proj_True,0,8,0.5239,0.126,0.3501
29552,2,752,current_flow_closeness_centrality_p_proj_True,2,8,0.3547,0.149,0.4964
29553,2,753,current_flow_closeness_centrality_p_proj_True,2,8,0.3301,0.1186,0.5513
29554,0,754,current_flow_closeness_centrality_p_proj_True,2,8,0.3463,0.0876,0.5662
29555,2,755,current_flow_closeness_centrality_p_proj_True,2,8,0.3324,0.1161,0.5515
29556,0,756,current_flow_closeness_centrality_p_proj_True,0,8,0.5375,0.1704,0.2921
29557,2,757,current_flow_closeness_centrality_p_proj_True,2,8,0.2334,0.119,0.6476
29558,0,758,current_flow_closeness_centrality_p_proj_True,2,8,0.4306,0.0932,0.4762
29559,1,759,current_flow_closeness_centrality_p_proj_True,2,8,0.3653,0.1103,0.5244
29560,2,760,current_flow_closeness_centrality_p_proj_True,0,8,0.4815,0.1303,0.3882
29561,0,761,current_flow_closeness_centrality_p_proj_True,2,8,0.3908,0.099,0.5102
29562,0,762,current_flow_closeness_centrality_p_proj_True,0,8,0.4374,0.1262,0.4364
29563,1,763,current_flow_closeness_centrality_p_proj_True,2,8,0.3599,0.1569,0.4831
29564,0,764,current_flow_closeness_centrality_p_proj_True,0,8,0.5271,0.1569,0.316
29565,2,765,current_flow_closeness_centrality_p_proj_True,2,8,0.3773,0.109,0.5137
29566,0,766,current_flow_closeness_centrality_p_proj_True,0,8,0.4931,0.1184,0.3885
29567,0,767,current_flow_closeness_centrality_p_proj_True,0,8,0.4981,0.1204,0.3814
29568,2,768,current_flow_closeness_centrality_p_proj_True,2,8,0.3543,0.1346,0.511
29569,0,769,current_flow_closeness_centrality_p_proj_True,0,8,0.478,0.1816,0.3404
29570,0,770,current_flow_closeness_centrality_p_proj_True,0,8,0.4643,0.111,0.4246
29571,0,771,current_flow_closeness_centrality_p_proj_True,2,8,0.3595,0.1558,0.4847
29572,2,772,current_flow_closeness_centrality_p_proj_True,2,8,0.272,0.1165,0.6115
29573,2,773,current_flow_closeness_centrality_p_proj_True,2,8,0.2588,0.1178,0.6234
29574,1,774,current_flow_closeness_centrality_p_proj_True,0,8,0.4711,0.1766,0.3524
29575,2,775,current_flow_closeness_centrality_p_proj_True,2,8,0.3825,0.1262,0.4914
29576,2,776,current_flow_closeness_centrality_p_proj_True,2,8,0.2238,0.0852,0.691
29577,0,777,current_flow_closeness_centrality_p_proj_True,0,8,0.7363,0.1313,0.1325
29578,1,778,current_flow_closeness_centrality_p_proj_True,0,8,0.4401,0.1205,0.4393
29579,2,779,current_flow_closeness_centrality_p_proj_True,0,8,0.5588,0.13,0.3113
29580,2,780,current_flow_closeness_centrality_p_proj_True,2,8,0.4031,0.0821,0.5148
29581,0,781,current_flow_closeness_centrality_p_proj_True,0,8,0.6116,0.0894,0.299
29582,2,782,current_flow_closeness_centrality_p_proj_True,2,8,0.3108,0.1237,0.5655
29583,0,783,current_flow_closeness_centrality_p_proj_True,0,8,0.659,0.1457,0.1953
29584,2,784,current_flow_closeness_centrality_p_proj_True,2,8,0.2749,0.0876,0.6375
29585,1,785,current_flow_closeness_centrality_p_proj_True,2,8,0.4257,0.1178,0.4565
29586,0,786,current_flow_closeness_centrality_p_proj_True,2,8,0.3583,0.1136,0.5281
29587,2,787,current_flow_closeness_centrality_p_proj_True,2,8,0.2136,0.1352,0.6512
29588,2,788,current_flow_closeness_centrality_p_proj_True,2,8,0.345,0.1494,0.5056
29589,2,789,current_flow_closeness_centrality_p_proj_True,2,8,0.3367,0.1184,0.5449
29590,0,790,current_flow_closeness_centrality_p_proj_True,0,8,0.6266,0.1179,0.2555
29591,0,791,current_flow_closeness_centrality_p_proj_True,0,8,0.5043,0.1094,0.3863
29592,2,792,current_flow_closeness_centrality_p_proj_True,2,8,0.3332,0.1022,0.5646
29593,2,793,current_flow_closeness_centrality_p_proj_True,2,8,0.2731,0.0996,0.6273
29594,2,794,current_flow_closeness_centrality_p_proj_True,2,8,0.1662,0.073,0.7608
29595,0,795,current_flow_closeness_centrality_p_proj_True,2,8,0.3235,0.1193,0.5572
29596,2,796,current_flow_closeness_centrality_p_proj_True,2,8,0.2624,0.1183,0.6193
29597,2,797,current_flow_closeness_centrality_p_proj_True,2,8,0.3695,0.1364,0.4942
29598,2,798,current_flow_closeness_centrality_p_proj_True,2,8,0.1296,0.0959,0.7746
29599,2,799,current_flow_closeness_centrality_p_proj_True,0,8,0.4833,0.1265,0.3901
29600,0,800,current_flow_closeness_centrality_p_proj_True,0,8,0.5647,0.1515,0.2837
29601,0,801,current_flow_closeness_centrality_p_proj_True,0,8,0.4753,0.12,0.4047
29602,2,802,current_flow_closeness_centrality_p_proj_True,2,8,0.2867,0.0935,0.6198
29603,2,803,current_flow_closeness_centrality_p_proj_True,0,8,0.4283,0.1573,0.4144
29604,0,804,current_flow_closeness_centrality_p_proj_True,2,9,0.3654,0.1298,0.5048
29605,0,805,current_flow_closeness_centrality_p_proj_True,0,9,0.6086,0.1297,0.2617
29606,2,806,current_flow_closeness_centrality_p_proj_True,2,8,0.243,0.1035,0.6534
29607,2,807,current_flow_closeness_centrality_p_proj_True,0,8,0.4336,0.1332,0.4332
29608,0,808,current_flow_closeness_centrality_p_proj_True,0,9,0.5739,0.1166,0.3095
29609,2,809,current_flow_closeness_centrality_p_proj_True,2,8,0.3401,0.1484,0.5115
29610,0,810,current_flow_closeness_centrality_p_proj_True,0,9,0.4934,0.1235,0.3831
29611,0,811,current_flow_closeness_centrality_p_proj_True,0,9,0.7462,0.099,0.1547
29612,2,812,current_flow_closeness_centrality_p_proj_True,2,8,0.2659,0.1285,0.6055
29613,2,813,current_flow_closeness_centrality_p_proj_True,0,9,0.4676,0.1621,0.3703
29614,2,814,current_flow_closeness_centrality_p_proj_True,2,9,0.4135,0.1012,0.4853
29615,0,815,current_flow_closeness_centrality_p_proj_True,0,9,0.7637,0.1087,0.1276
29616,0,816,current_flow_closeness_centrality_p_proj_True,0,9,0.8138,0.1027,0.0834
29617,2,817,current_flow_closeness_centrality_p_proj_True,2,9,0.2131,0.0873,0.6996
29618,0,818,current_flow_closeness_centrality_p_proj_True,2,9,0.4254,0.122,0.4526
29619,0,819,current_flow_closeness_centrality_p_proj_True,0,9,0.5252,0.1568,0.318
29620,2,820,current_flow_closeness_centrality_p_proj_True,0,9,0.5513,0.0977,0.351
29621,0,821,current_flow_closeness_centrality_p_proj_True,0,9,0.5319,0.1044,0.3637
29622,0,822,current_flow_closeness_centrality_p_proj_True,0,9,0.6375,0.0958,0.2668
29623,2,823,current_flow_closeness_centrality_p_proj_True,2,9,0.412,0.112,0.476
29624,1,824,current_flow_closeness_centrality_p_proj_True,0,8,0.4358,0.1672,0.397
29625,0,825,current_flow_closeness_centrality_p_proj_True,0,9,0.749,0.115,0.136
29626,2,826,current_flow_closeness_centrality_p_proj_True,2,9,0.2714,0.1132,0.6154
29627,0,827,current_flow_closeness_centrality_p_proj_True,0,9,0.6112,0.1252,0.2636
29628,2,828,current_flow_closeness_centrality_p_proj_True,0,9,0.5262,0.1468,0.327
29629,2,829,current_flow_closeness_centrality_p_proj_True,0,9,0.4799,0.1306,0.3894
29630,0,830,current_flow_closeness_centrality_p_proj_True,2,9,0.3046,0.0844,0.6111
29631,2,831,current_flow_closeness_centrality_p_proj_True,2,9,0.2137,0.1025,0.6837
29632,2,832,current_flow_closeness_centrality_p_proj_True,2,9,0.4039,0.1104,0.4857
29633,0,833,current_flow_closeness_centrality_p_proj_True,0,9,0.6073,0.1119,0.2808
29634,1,834,current_flow_closeness_centrality_p_proj_True,2,8,0.171,0.0806,0.7484
29635,2,835,current_flow_closeness_centrality_p_proj_True,2,9,0.1537,0.112,0.7344
29636,0,836,current_flow_closeness_centrality_p_proj_True,2,9,0.4002,0.115,0.4848
29637,0,837,current_flow_closeness_centrality_p_proj_True,2,9,0.342,0.0921,0.566
29638,1,838,current_flow_closeness_centrality_p_proj_True,0,9,0.6397,0.1784,0.1819
29639,0,839,current_flow_closeness_centrality_p_proj_True,0,9,0.4838,0.1234,0.3928
29640,0,840,current_flow_closeness_centrality_p_proj_True,2,9,0.2872,0.1036,0.6093
29641,2,841,current_flow_closeness_centrality_p_proj_True,0,9,0.5306,0.1164,0.353
29642,2,842,current_flow_closeness_centrality_p_proj_True,2,9,0.2686,0.1181,0.6134
29643,0,843,current_flow_closeness_centrality_p_proj_True,0,9,0.7129,0.0989,0.1882
29644,2,844,current_flow_closeness_centrality_p_proj_True,2,9,0.2657,0.1049,0.6294
29645,0,845,current_flow_closeness_centrality_p_proj_True,0,9,0.4715,0.122,0.4065
29646,0,846,current_flow_closeness_centrality_p_proj_True,2,9,0.3898,0.1332,0.4769
29647,2,847,current_flow_closeness_centrality_p_proj_True,2,9,0.3306,0.1176,0.5517
29648,0,848,current_flow_closeness_centrality_p_proj_True,0,9,0.822,0.0906,0.0874
29649,2,849,current_flow_closeness_centrality_p_proj_True,2,9,0.3887,0.1109,0.5004
29650,2,850,current_flow_closeness_centrality_p_proj_True,2,9,0.3849,0.1213,0.4937
29651,1,851,current_flow_closeness_centrality_p_proj_True,0,9,0.4864,0.1851,0.3285
29652,0,852,current_flow_closeness_centrality_p_proj_True,0,9,0.7428,0.1173,0.1398
29653,2,853,current_flow_closeness_centrality_p_proj_True,2,9,0.2569,0.1175,0.6256
29654,2,854,current_flow_closeness_centrality_p_proj_True,2,9,0.433,0.131,0.4359
29655,1,855,current_flow_closeness_centrality_p_proj_True,0,9,0.5337,0.1471,0.3192
29656,2,856,current_flow_closeness_centrality_p_proj_True,2,9,0.2563,0.1223,0.6215
29657,2,857,current_flow_closeness_centrality_p_proj_True,2,9,0.1868,0.0771,0.7361
29658,1,858,current_flow_closeness_centrality_p_proj_True,0,9,0.6605,0.1505,0.189
29659,2,859,current_flow_closeness_centrality_p_proj_True,2,9,0.4226,0.1157,0.4617
29660,2,860,current_flow_closeness_centrality_p_proj_True,0,9,0.4979,0.1492,0.3528
29661,1,861,current_flow_closeness_centrality_p_proj_True,0,9,0.5657,0.1338,0.3005
29662,2,862,current_flow_closeness_centrality_p_proj_True,0,9,0.4771,0.108,0.4149
29663,0,863,current_flow_closeness_centrality_p_proj_True,0,9,0.4902,0.1357,0.3741
29664,2,864,current_flow_closeness_centrality_p_proj_True,0,9,0.5174,0.1101,0.3726
29665,2,865,current_flow_closeness_centrality_p_proj_True,2,9,0.2687,0.1046,0.6267
29666,0,866,current_flow_closeness_centrality_p_proj_True,0,9,0.4781,0.1376,0.3844
29667,0,867,current_flow_closeness_centrality_p_proj_True,0,9,0.7866,0.0798,0.1337
29668,1,868,current_flow_closeness_centrality_p_proj_True,0,9,0.5911,0.1522,0.2567
29669,0,869,current_flow_closeness_centrality_p_proj_True,2,9,0.4406,0.1034,0.4559
29670,2,870,current_flow_closeness_centrality_p_proj_True,2,9,0.2782,0.1223,0.5996
29671,2,871,current_flow_closeness_centrality_p_proj_True,2,9,0.2845,0.1027,0.6128
29672,2,872,current_flow_closeness_centrality_p_proj_True,0,9,0.4918,0.0856,0.4226
29673,2,873,current_flow_closeness_centrality_p_proj_True,2,9,0.1731,0.0701,0.7569
29674,0,874,current_flow_closeness_centrality_p_proj_True,2,9,0.3468,0.1129,0.5403
29675,2,875,current_flow_closeness_centrality_p_proj_True,2,9,0.4441,0.1069,0.4491
29676,2,876,current_flow_closeness_centrality_p_proj_True,2,9,0.1933,0.0944,0.7123
29677,2,877,current_flow_closeness_centrality_p_proj_True,2,9,0.29,0.1089,0.6011
29678,2,878,current_flow_closeness_centrality_p_proj_True,2,9,0.2741,0.1031,0.6228
29679,2,879,current_flow_closeness_centrality_p_proj_True,2,9,0.3134,0.1236,0.5631
29680,0,880,current_flow_closeness_centrality_p_proj_True,0,9,0.552,0.1233,0.3247
29681,2,881,current_flow_closeness_centrality_p_proj_True,2,9,0.3036,0.1085,0.5879
29682,2,882,current_flow_closeness_centrality_p_proj_True,2,9,0.3302,0.1018,0.568
29683,1,883,current_flow_closeness_centrality_p_proj_True,0,9,0.5474,0.1642,0.2884
29684,0,884,current_flow_closeness_centrality_p_proj_True,0,9,0.581,0.1485,0.2705
29685,1,885,current_flow_closeness_centrality_p_proj_True,0,9,0.4373,0.1682,0.3945
29686,1,886,current_flow_closeness_centrality_p_proj_True,2,9,0.3176,0.1239,0.5585
29687,2,887,current_flow_closeness_centrality_p_proj_True,2,9,0.3227,0.0919,0.5854
29688,0,888,current_flow_closeness_centrality_p_proj_True,0,9,0.5487,0.1204,0.3309
29689,2,889,current_flow_closeness_centrality_p_proj_True,2,9,0.118,0.0911,0.7909
29690,0,890,current_flow_closeness_centrality_p_proj_True,2,9,0.371,0.1699,0.4591
29691,2,891,current_flow_closeness_centrality_p_proj_True,0,9,0.5686,0.1231,0.3084
29692,2,892,current_flow_closeness_centrality_p_proj_True,0,9,0.5142,0.1207,0.3651
29693,1,893,current_flow_closeness_centrality_p_proj_True,0,9,0.5049,0.1706,0.3246
29694,2,894,current_flow_closeness_centrality_p_proj_True,2,9,0.1428,0.0907,0.7665
29695,2,895,current_flow_closeness_centrality_p_proj_True,2,9,0.1935,0.0761,0.7304
29696,0,896,current_flow_closeness_centrality_p_proj_True,0,9,0.5743,0.1171,0.3086
29697,2,897,current_flow_closeness_centrality_p_proj_True,2,9,0.3895,0.1314,0.4791
29698,0,898,current_flow_closeness_centrality_p_proj_True,0,9,0.5101,0.1322,0.3578
29699,2,899,current_flow_closeness_centrality_p_proj_True,2,9,0.2077,0.1148,0.6775
29700,0,0,current_flow_closeness_centrality_p_proj_False,0,0,0.6465,0.078,0.2755
29701,2,1,current_flow_closeness_centrality_p_proj_False,0,0,0.5324,0.0976,0.3699
29702,2,2,current_flow_closeness_centrality_p_proj_False,0,0,0.482,0.1025,0.4155
29703,2,3,current_flow_closeness_centrality_p_proj_False,0,0,0.5923,0.0789,0.3287
29704,2,4,current_flow_closeness_centrality_p_proj_False,0,0,0.6338,0.0778,0.2883
29705,1,5,current_flow_closeness_centrality_p_proj_False,0,0,0.5939,0.0826,0.3235
29706,2,6,current_flow_closeness_centrality_p_proj_False,0,0,0.5122,0.1028,0.3849
29707,2,7,current_flow_closeness_centrality_p_proj_False,0,0,0.6273,0.078,0.2947
29708,0,8,current_flow_closeness_centrality_p_proj_False,0,0,0.6702,0.0734,0.2564
29709,2,9,current_flow_closeness_centrality_p_proj_False,0,0,0.6404,0.0765,0.2831
29710,0,10,current_flow_closeness_centrality_p_proj_False,0,0,0.6813,0.0607,0.258
29711,1,11,current_flow_closeness_centrality_p_proj_False,0,0,0.6429,0.0741,0.283
29712,2,12,current_flow_closeness_centrality_p_proj_False,0,0,0.6561,0.0674,0.2765
29713,0,13,current_flow_closeness_centrality_p_proj_False,0,0,0.5669,0.0819,0.3511
29714,2,14,current_flow_closeness_centrality_p_proj_False,0,0,0.6024,0.0846,0.313
29715,0,15,current_flow_closeness_centrality_p_proj_False,0,0,0.6031,0.0822,0.3147
29716,2,16,current_flow_closeness_centrality_p_proj_False,0,0,0.5312,0.0911,0.3777
29717,0,17,current_flow_closeness_centrality_p_proj_False,0,0,0.6473,0.0782,0.2745
29718,1,18,current_flow_closeness_centrality_p_proj_False,0,0,0.5811,0.0881,0.3308
29719,2,19,current_flow_closeness_centrality_p_proj_False,0,0,0.5561,0.09,0.3539
29720,0,20,current_flow_closeness_centrality_p_proj_False,0,0,0.6459,0.0732,0.281
29721,2,21,current_flow_closeness_centrality_p_proj_False,0,0,0.5574,0.0868,0.3558
29722,2,22,current_flow_closeness_centrality_p_proj_False,0,0,0.5759,0.0874,0.3367
29723,2,23,current_flow_closeness_centrality_p_proj_False,0,0,0.5492,0.0857,0.3651
29724,1,24,current_flow_closeness_centrality_p_proj_False,0,0,0.639,0.0756,0.2853
29725,2,25,current_flow_closeness_centrality_p_proj_False,0,0,0.613,0.085,0.302
29726,2,26,current_flow_closeness_centrality_p_proj_False,0,0,0.5533,0.0892,0.3576
29727,2,27,current_flow_closeness_centrality_p_proj_False,0,0,0.6349,0.0725,0.2926
29728,2,28,current_flow_closeness_centrality_p_proj_False,0,0,0.6198,0.0813,0.2989
29729,2,29,current_flow_closeness_centrality_p_proj_False,0,0,0.5732,0.0846,0.3422
29730,1,30,current_flow_closeness_centrality_p_proj_False,0,0,0.6636,0.071,0.2653
29731,1,31,current_flow_closeness_centrality_p_proj_False,0,0,0.6248,0.0759,0.2994
29732,2,32,current_flow_closeness_centrality_p_proj_False,0,0,0.489,0.0879,0.4231
29733,2,33,current_flow_closeness_centrality_p_proj_False,0,0,0.5091,0.0934,0.3975
29734,2,34,current_flow_closeness_centrality_p_proj_False,0,0,0.6634,0.0652,0.2714
29735,0,35,current_flow_closeness_centrality_p_proj_False,0,0,0.7208,0.0631,0.2161
29736,2,36,current_flow_closeness_centrality_p_proj_False,0,0,0.631,0.0725,0.2964
29737,0,37,current_flow_closeness_centrality_p_proj_False,0,0,0.5998,0.0891,0.3111
29738,0,38,current_flow_closeness_centrality_p_proj_False,0,0,0.6019,0.0788,0.3193
29739,0,39,current_flow_closeness_centrality_p_proj_False,0,0,0.6489,0.0731,0.278
29740,0,40,current_flow_closeness_centrality_p_proj_False,0,0,0.5993,0.0845,0.3162
29741,2,41,current_flow_closeness_centrality_p_proj_False,0,0,0.6305,0.0879,0.2816
29742,2,42,current_flow_closeness_centrality_p_proj_False,0,0,0.6055,0.0733,0.3212
29743,2,43,current_flow_closeness_centrality_p_proj_False,0,0,0.5453,0.0909,0.3638
29744,0,44,current_flow_closeness_centrality_p_proj_False,0,0,0.5799,0.0844,0.3357
29745,0,45,current_flow_closeness_centrality_p_proj_False,0,0,0.6384,0.0783,0.2833
29746,2,46,current_flow_closeness_centrality_p_proj_False,0,0,0.5901,0.0879,0.322
29747,2,47,current_flow_closeness_centrality_p_proj_False,0,0,0.5968,0.0788,0.3244
29748,0,48,current_flow_closeness_centrality_p_proj_False,0,0,0.6774,0.073,0.2496
29749,1,49,current_flow_closeness_centrality_p_proj_False,0,0,0.5527,0.0909,0.3564
29750,2,50,current_flow_closeness_centrality_p_proj_False,0,0,0.6036,0.0803,0.3161
29751,2,51,current_flow_closeness_centrality_p_proj_False,0,0,0.6574,0.0754,0.2672
29752,0,52,current_flow_closeness_centrality_p_proj_False,0,0,0.6013,0.0833,0.3154
29753,1,53,current_flow_closeness_centrality_p_proj_False,0,0,0.667,0.066,0.267
29754,2,54,current_flow_closeness_centrality_p_proj_False,0,0,0.6323,0.0813,0.2864
29755,1,55,current_flow_closeness_centrality_p_proj_False,0,0,0.6752,0.0676,0.2571
29756,1,56,current_flow_closeness_centrality_p_proj_False,0,0,0.6189,0.0719,0.3093
29757,0,57,current_flow_closeness_centrality_p_proj_False,0,0,0.6441,0.0719,0.284
29758,1,58,current_flow_closeness_centrality_p_proj_False,0,1,0.4581,0.1071,0.4349
29759,2,59,current_flow_closeness_centrality_p_proj_False,0,0,0.563,0.0804,0.3565
29760,2,60,current_flow_closeness_centrality_p_proj_False,0,0,0.5498,0.0962,0.354
29761,2,61,current_flow_closeness_centrality_p_proj_False,0,0,0.657,0.0695,0.2735
29762,2,62,current_flow_closeness_centrality_p_proj_False,0,0,0.5336,0.0877,0.3786
29763,2,63,current_flow_closeness_centrality_p_proj_False,0,0,0.6057,0.0863,0.308
29764,0,64,current_flow_closeness_centrality_p_proj_False,0,0,0.5917,0.0905,0.3177
29765,2,65,current_flow_closeness_centrality_p_proj_False,0,0,0.5553,0.0863,0.3584
29766,2,66,current_flow_closeness_centrality_p_proj_False,0,0,0.6211,0.0787,0.3002
29767,2,67,current_flow_closeness_centrality_p_proj_False,0,0,0.5307,0.0871,0.3823
29768,2,68,current_flow_closeness_centrality_p_proj_False,0,0,0.5769,0.086,0.3371
29769,2,69,current_flow_closeness_centrality_p_proj_False,0,0,0.558,0.0913,0.3507
29770,0,70,current_flow_closeness_centrality_p_proj_False,0,0,0.6212,0.0821,0.2966
29771,2,71,current_flow_closeness_centrality_p_proj_False,0,0,0.5658,0.0828,0.3514
29772,2,72,current_flow_closeness_centrality_p_proj_False,0,0,0.5111,0.1035,0.3854
29773,2,73,current_flow_closeness_centrality_p_proj_False,0,0,0.5774,0.0852,0.3374
29774,1,74,current_flow_closeness_centrality_p_proj_False,0,1,0.4742,0.1166,0.4092
29775,2,75,current_flow_closeness_centrality_p_proj_False,0,0,0.5917,0.0801,0.3282
29776,2,76,current_flow_closeness_centrality_p_proj_False,2,1,0.4247,0.1171,0.4582
29777,2,77,current_flow_closeness_centrality_p_proj_False,2,1,0.4397,0.0987,0.4616
29778,2,78,current_flow_closeness_centrality_p_proj_False,0,1,0.4765,0.1068,0.4167
29779,0,79,current_flow_closeness_centrality_p_proj_False,0,0,0.6183,0.0735,0.3081
29780,2,80,current_flow_closeness_centrality_p_proj_False,0,1,0.4852,0.1092,0.4056
29781,2,81,current_flow_closeness_centrality_p_proj_False,2,1,0.3555,0.1129,0.5315
29782,1,82,current_flow_closeness_centrality_p_proj_False,0,1,0.4959,0.1032,0.4009
29783,1,83,current_flow_closeness_centrality_p_proj_False,0,1,0.4854,0.1057,0.409
29784,0,84,current_flow_closeness_centrality_p_proj_False,0,0,0.6483,0.0801,0.2716
29785,1,85,current_flow_closeness_centrality_p_proj_False,0,1,0.4621,0.1085,0.4294
29786,0,86,current_flow_closeness_centrality_p_proj_False,0,0,0.6131,0.0746,0.3123
29787,0,87,current_flow_closeness_centrality_p_proj_False,0,0,0.688,0.0622,0.2499
29788,2,88,current_flow_closeness_centrality_p_proj_False,0,1,0.4848,0.0991,0.4161
29789,0,89,current_flow_closeness_centrality_p_proj_False,0,0,0.7374,0.0469,0.2157
29790,1,90,current_flow_closeness_centrality_p_proj_False,0,1,0.4678,0.1074,0.4247
29791,1,91,current_flow_closeness_centrality_p_proj_False,0,1,0.5428,0.1087,0.3485
29792,0,92,current_flow_closeness_centrality_p_proj_False,0,0,0.5489,0.0906,0.3605
29793,0,93,current_flow_closeness_centrality_p_proj_False,0,0,0.6962,0.072,0.2318
29794,2,94,current_flow_closeness_centrality_p_proj_False,0,1,0.4607,0.1051,0.4341
29795,0,95,current_flow_closeness_centrality_p_proj_False,0,0,0.5794,0.0824,0.3382
29796,2,96,current_flow_closeness_centrality_p_proj_False,0,1,0.4817,0.11,0.4083
29797,2,97,current_flow_closeness_centrality_p_proj_False,0,1,0.4623,0.0989,0.4387
29798,2,98,current_flow_closeness_centrality_p_proj_False,0,1,0.5049,0.1076,0.3875
29799,2,99,current_flow_closeness_centrality_p_proj_False,0,1,0.4997,0.1047,0.3956
29800,0,100,current_flow_closeness_centrality_p_proj_False,0,0,0.6332,0.071,0.2958
29801,0,101,current_flow_closeness_centrality_p_proj_False,0,0,0.6719,0.0764,0.2517
29802,0,102,current_flow_closeness_centrality_p_proj_False,0,0,0.6745,0.0799,0.2455
29803,2,103,current_flow_closeness_centrality_p_proj_False,2,1,0.3925,0.106,0.5015
29804,0,104,current_flow_closeness_centrality_p_proj_False,0,0,0.6497,0.0632,0.2871
29805,1,105,current_flow_closeness_centrality_p_proj_False,0,1,0.4714,0.1073,0.4213
29806,2,106,current_flow_closeness_centrality_p_proj_False,0,1,0.4756,0.1004,0.424
29807,2,107,current_flow_closeness_centrality_p_proj_False,2,1,0.4359,0.1074,0.4567
29808,2,108,current_flow_closeness_centrality_p_proj_False,0,1,0.4815,0.1007,0.4178
29809,2,109,current_flow_closeness_centrality_p_proj_False,0,1,0.474,0.1057,0.4203
29810,0,110,current_flow_closeness_centrality_p_proj_False,0,0,0.5539,0.0943,0.3518
29811,0,111,current_flow_closeness_centrality_p_proj_False,0,0,0.6715,0.0701,0.2584
29812,2,112,current_flow_closeness_centrality_p_proj_False,0,1,0.4617,0.1124,0.4259
29813,2,113,current_flow_closeness_centrality_p_proj_False,0,1,0.4459,0.1144,0.4398
29814,0,114,current_flow_closeness_centrality_p_proj_False,0,0,0.6513,0.0787,0.27
29815,2,115,current_flow_closeness_centrality_p_proj_False,0,1,0.4702,0.098,0.4318
29816,0,116,current_flow_closeness_centrality_p_proj_False,0,0,0.6781,0.0743,0.2476
29817,1,117,current_flow_closeness_centrality_p_proj_False,0,1,0.5483,0.1039,0.3478
29818,0,118,current_flow_closeness_centrality_p_proj_False,0,1,0.484,0.1119,0.4041
29819,0,119,current_flow_closeness_centrality_p_proj_False,0,1,0.4611,0.1071,0.4319
29820,0,120,current_flow_closeness_centrality_p_proj_False,0,1,0.509,0.1074,0.3836
29821,0,121,current_flow_closeness_centrality_p_proj_False,0,1,0.4505,0.107,0.4425
